"year","month","day","mean_PM","median_PM","n","date","monthdate"
2015,8,8,10.8333333333333,11,6,2015-08-08,2018-08-08
2015,8,9,11,10.5,6,2015-08-09,2018-08-09
2015,8,10,18.1666666666667,16.5,6,2015-08-10,2018-08-10
2015,8,11,15.5,15,6,2015-08-11,2018-08-11
2015,8,12,32.1666666666667,33,6,2015-08-12,2018-08-12
2015,8,13,43.5,45,6,2015-08-13,2018-08-13
2015,8,14,34,32,6,2015-08-14,2018-08-14
2015,8,15,25,25,6,2015-08-15,2018-08-15
2015,8,16,33.3333333333333,34,6,2015-08-16,2018-08-16
2015,8,17,40.8333333333333,39,6,2015-08-17,2018-08-17
2015,8,18,39.8333333333333,41.5,6,2015-08-18,2018-08-18
2015,8,19,22.8333333333333,23,6,2015-08-19,2018-08-19
2015,8,20,36.1666666666667,25,6,2015-08-20,2018-08-20
2015,8,21,20.8333333333333,21.5,6,2015-08-21,2018-08-21
2015,8,22,11,11,2,2015-08-22,2018-08-22
2015,8,24,21.6,18,5,2015-08-24,2018-08-24
2015,8,25,30,31.5,6,2015-08-25,2018-08-25
2015,8,26,62.5,69,6,2015-08-26,2018-08-26
2015,8,27,84.5,76,6,2015-08-27,2018-08-27
2015,8,28,80.1666666666667,79.5,6,2015-08-28,2018-08-28
2015,8,29,62.3333333333333,59.5,6,2015-08-29,2018-08-29
2015,8,30,49,49.5,6,2015-08-30,2018-08-30
2015,8,31,35.3333333333333,37.5,6,2015-08-31,2018-08-31
2015,9,1,41.6666666666667,42.5,6,2015-09-01,2018-09-01
2015,9,2,59.3333333333333,58,6,2015-09-02,2018-09-02
2015,9,3,69,68,6,2015-09-03,2018-09-03
2015,9,4,56.5,59,6,2015-09-04,2018-09-04
2015,9,5,39.1666666666667,43,6,2015-09-05,2018-09-05
2015,9,6,25.5,21.5,6,2015-09-06,2018-09-06
2015,9,7,15.1666666666667,15.5,6,2015-09-07,2018-09-07
2015,9,8,12.3333333333333,11.5,6,2015-09-08,2018-09-08
2015,9,9,9.33333333333333,8.5,6,2015-09-09,2018-09-09
2015,9,10,20.6666666666667,21,6,2015-09-10,2018-09-10
2015,9,11,24.1666666666667,18,6,2015-09-11,2018-09-11
2015,9,12,49.5,49.5,6,2015-09-12,2018-09-12
2015,9,13,21,16.5,6,2015-09-13,2018-09-13
2015,9,14,16.1666666666667,15.5,6,2015-09-14,2018-09-14
2015,9,15,19.6666666666667,19.5,6,2015-09-15,2018-09-15
2015,9,16,22.6666666666667,23.5,6,2015-09-16,2018-09-16
2015,9,17,24,21.5,6,2015-09-17,2018-09-17
2015,9,18,28.5,31,6,2015-09-18,2018-09-18
2015,9,19,20.5,18.5,6,2015-09-19,2018-09-19
2015,9,20,36.8333333333333,41,6,2015-09-20,2018-09-20
2015,9,21,30,25,6,2015-09-21,2018-09-21
2015,9,22,30,31.5,6,2015-09-22,2018-09-22
2015,9,23,27.6,24,5,2015-09-23,2018-09-23
2015,9,24,18.3333333333333,17.5,6,2015-09-24,2018-09-24
2015,9,25,27,26.5,6,2015-09-25,2018-09-25
2015,9,26,32,31.5,6,2015-09-26,2018-09-26
2015,9,27,27.1666666666667,26,6,2015-09-27,2018-09-27
2015,9,28,21.1666666666667,21.5,6,2015-09-28,2018-09-28
2015,9,29,7.33333333333333,7,6,2015-09-29,2018-09-29
2015,9,30,15.8,15,5,2015-09-30,2018-09-30
2015,10,1,34.5,27,6,2015-10-01,2018-10-01
2015,10,2,33.5,32,6,2015-10-02,2018-10-02
2015,10,3,32,35,6,2015-10-03,2018-10-03
2015,10,4,21.6666666666667,21,6,2015-10-04,2018-10-04
2015,10,5,26.6666666666667,26,6,2015-10-05,2018-10-05
2015,10,6,17.5,15.5,6,2015-10-06,2018-10-06
2015,10,7,14.3333333333333,12,6,2015-10-07,2018-10-07
2015,10,8,26.5,26.5,4,2015-10-08,2018-10-08
2015,10,9,70.6666666666667,82,3,2015-10-09,2018-10-09
2015,10,10,36.4,35,5,2015-10-10,2018-10-10
2015,10,11,54.8,60,5,2015-10-11,2018-10-11
2015,10,14,57.75,56,4,2015-10-14,2018-10-14
2015,10,15,25.1666666666667,25.5,6,2015-10-15,2018-10-15
2015,10,16,35.6666666666667,36.5,6,2015-10-16,2018-10-16
2015,10,17,31.6666666666667,35.5,6,2015-10-17,2018-10-17
2015,10,18,38.1666666666667,37.5,6,2015-10-18,2018-10-18
2015,10,19,38,37,6,2015-10-19,2018-10-19
2015,10,20,34,35.5,6,2015-10-20,2018-10-20
2015,10,21,44.8333333333333,43.5,6,2015-10-21,2018-10-21
2015,10,22,72.6666666666667,66.5,6,2015-10-22,2018-10-22
2015,10,23,41,40,6,2015-10-23,2018-10-23
2015,10,24,41.5,42,6,2015-10-24,2018-10-24
2015,10,25,43.3333333333333,39,6,2015-10-25,2018-10-25
2015,10,26,45.6666666666667,43.5,6,2015-10-26,2018-10-26
2015,10,27,69.1666666666667,76,6,2015-10-27,2018-10-27
2015,10,28,58,56.5,6,2015-10-28,2018-10-28
2015,10,29,35.6666666666667,32.5,6,2015-10-29,2018-10-29
2015,10,30,31.1666666666667,32,6,2015-10-30,2018-10-30
2015,10,31,24,24,6,2015-10-31,2018-10-31
2015,11,1,43.5,28,6,2015-11-01,2018-11-01
2015,11,2,114.833333333333,111.5,6,2015-11-02,2018-11-02
2015,11,3,83.5,61.5,6,2015-11-03,2018-11-03
2015,11,4,33.5,34,6,2015-11-04,2018-11-04
2015,11,5,37.8,38,5,2015-11-05,2018-11-05
2015,11,6,22,24,5,2015-11-06,2018-11-06
2015,11,7,51.4,24,5,2015-11-07,2018-11-07
2015,11,8,60,49,3,2015-11-08,2018-11-08
2015,11,9,86.8,94,5,2015-11-09,2018-11-09
2015,11,10,58.8,59,5,2015-11-10,2018-11-10
2015,11,11,35.4,32,5,2015-11-11,2018-11-11
2015,11,12,59,59,1,2015-11-12,2018-11-12
2015,11,13,51,51,1,2015-11-13,2018-11-13
2015,11,14,125.666666666667,125,6,2015-11-14,2018-11-14
2015,11,15,95.3333333333333,83,6,2015-11-15,2018-11-15
2015,11,16,73,59.5,6,2015-11-16,2018-11-16
2015,11,17,28,25.5,6,2015-11-17,2018-11-17
2015,11,18,31.6666666666667,33.5,6,2015-11-18,2018-11-18
2015,11,19,33.8,32,5,2015-11-19,2018-11-19
2015,11,20,46.6666666666667,44.5,6,2015-11-20,2018-11-20
2015,11,21,24.6666666666667,19,6,2015-11-21,2018-11-21
2015,11,22,33,33.5,6,2015-11-22,2018-11-22
2015,11,23,33.3333333333333,29,6,2015-11-23,2018-11-23
2015,11,24,24.8333333333333,27,6,2015-11-24,2018-11-24
2015,11,25,39.6666666666667,34,6,2015-11-25,2018-11-25
2015,11,26,58.1666666666667,58,6,2015-11-26,2018-11-26
2015,11,27,48.1666666666667,43.5,6,2015-11-27,2018-11-27
2015,11,28,64,70,6,2015-11-28,2018-11-28
2015,11,29,71.8333333333333,72,6,2015-11-29,2018-11-29
2015,11,30,113.833333333333,117,6,2015-11-30,2018-11-30
2015,12,1,49.8333333333333,42.5,6,2015-12-01,2018-12-01
2015,12,2,77.3333333333333,72,6,2015-12-02,2018-12-02
2015,12,3,50,45,6,2015-12-03,2018-12-03
2015,12,4,53.5,49,6,2015-12-04,2018-12-04
2015,12,5,63.5,67,6,2015-12-05,2018-12-05
2015,12,6,108.333333333333,116.5,6,2015-12-06,2018-12-06
2015,12,7,72.8333333333333,49,6,2015-12-07,2018-12-07
2015,12,8,34,34.5,6,2015-12-08,2018-12-08
2015,12,9,35.6666666666667,37,6,2015-12-09,2018-12-09
2015,12,10,41.3333333333333,40,6,2015-12-10,2018-12-10
2015,12,11,81.8333333333333,66,6,2015-12-11,2018-12-11
2015,12,12,51.8333333333333,51,6,2015-12-12,2018-12-12
2015,12,13,64.8333333333333,67.5,6,2015-12-13,2018-12-13
2015,12,14,151.4,121,5,2015-12-14,2018-12-14
2015,12,15,213.333333333333,200,6,2015-12-15,2018-12-15
2015,12,16,57.6666666666667,47.5,6,2015-12-16,2018-12-16
2015,12,17,44.8333333333333,47,6,2015-12-17,2018-12-17
2015,12,18,52.6666666666667,53,6,2015-12-18,2018-12-18
2015,12,19,36,37,6,2015-12-19,2018-12-19
2015,12,20,53.8333333333333,45.5,6,2015-12-20,2018-12-20
2015,12,21,138.833333333333,140,6,2015-12-21,2018-12-21
2015,12,22,90.1666666666667,84,6,2015-12-22,2018-12-22
2015,12,23,220,239,5,2015-12-23,2018-12-23
2015,12,24,78.6666666666667,62,3,2015-12-24,2018-12-24
2015,12,25,173.8,177,5,2015-12-25,2018-12-25
2015,12,26,72.8,65,5,2015-12-26,2018-12-26
2015,12,27,60.5,60,6,2015-12-27,2018-12-27
2015,12,28,44.6666666666667,47,6,2015-12-28,2018-12-28
2015,12,29,57.8333333333333,61.5,6,2015-12-29,2018-12-29
2015,12,30,104.166666666667,108.5,6,2015-12-30,2018-12-30
2015,12,31,127.5,101,6,2015-12-31,2018-12-31
